SampleID_key,SampleID_frp,VisitNo,QAQC,GearType,GearTypeAbbreviation,Habitat,SeineCode,TowDirection,HabitatMorphology,DepthOfWater,CableOut,LengthOfTrawl,Width,Netter,StartTime,EndTime,Duration,PercentOpen,DepthOfSample,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,NetMeterSerial,NetMeterStart,NetMeterEnd,Volts,DutyCycle,Amps,PulseRate,VolumeEstimated,SeineDeploymentType,GearDetail,Silt,Sand,Gravel,Cobble,Boulder,Organics,MassOfStandardLow,MassOfStandardHigh,QuestionableData,VegetationInSample,FlowType,DragMethod,NetNumber,CodEnd,GpsUnit,GpsAccuracy,Comments
451,EAV6-WL-22FEB2019,1002,false,MI,EAV,6 = Emergent vegetation, , , , 4,,, ,,,, , , , 38.2159, 122.03516, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
452,EAV7-1-6APR2017,1417,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,12:15,, , , 1, 38.052289, 121.856805, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
453,EAV7-17Mar2016,1199,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,09:35,, , , 2, 38.25902, 121.79259, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
454,EAV7-18APR2018,1908,false,MI,SN,, , 3= unknown, , 2.5,,, ,,09:31,, , , , 38.02435, 121.827, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , tules
455,EAV7-22MAR2018,1878,false,MI,SN,, , 3= unknown, , ,,, ,,10:57,, , , , 38.03854, 121.86322, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
456,EAV7-23MAR2018,1815,false,MI,SN,5 = Tules, , 3= unknown, , 1,,, ,,12:16,, , , 1, 38.28968, 121.69178, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
457,EAV7-2-6APR2017,1418,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,12:30,, , , 1, 38.052124, 121.854286, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , tules and azolla
458,EAV7-26MAR2018,1860,false,MI,SN,, , 3= unknown, , 1,,, ,,10:37,, , , 1, 38.19281, 121.91762, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , taken in cattails
459,EAV7-27MAR2018,1820,false,MI,SN,5 = Tules, , 3= unknown, , 4,,, ,,11:00,, , , 2, 38.18132, 121.92163, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
460,EAV7-29MAR2018,1867,false,MI,SN,, , 3= unknown, , 3.9,,, ,,11:08,, , , , 38.08641, 122.01691, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , phragmites
461,EAV7-30MAR2017,1400,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,12:58,, , , 2, 38.082588, 121.728077, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , sandy beach area; not much in sample
462,eav7-3APR2017,1405,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,11:19,, , , 2, 38.04219, 121.844452, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , edge of channel next to Winter
463,EAV7-3May2016,1258,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,13:27,, , , 1, 38.29474, 121.69189, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
464,EAV7-4APR2017,1412,false,MI,SN,5 = Tules, , 3= unknown, , 3,,, ,,11:00,, , , 2, 38.021888, 121.833697, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , Mostly Typha
465,EAV7-DI-18MAR2019,1658,true,MI,EAV,, , , , 4.6,,, ,,,, , , 2.3, 38.08453, 121.72384, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
466,EAV7-RI-11APR2019,1702,false,MI,EAV,6 = Emergent vegetation, , , , 1,,, ,,,, , , 0.5, 38.08603, 122.01671, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
467,EAV8-17Mar2016,1199,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,09:35,, , , 2, 38.25902, 121.79259, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
468,EAV8-18APR2018,1908,false,MI,SN,, , 3= unknown, , 2.5,,, ,,09:31,, , , , 38.02435, 121.827, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , phragmites
469,EAV8-22MAR2018,1879,false,MI,SN,, , 3= unknown, , ,,, ,,11:35,, , , , 38.03917, 121.85738, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
470,EAV8-26MAR2018,1861,false,MI,SN,, , 3= unknown, , ,,, ,,11:28,, , , 2, 38.18708, 121.91512, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , taken in phragmites
471,EAV8-27MAR2017,1386,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,13:33,, , , 1, 38.234141, 121.669191, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
472,EAV8-27MAR2018,1821,false,MI,SN,5 = Tules, , 3= unknown, , 4,,, ,,11:30,, , , 2, 38.18127, 121.91648, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
473,EAV8-29MAR2018,1867,false,MI,SN,, , 3= unknown, , 3.9,,, ,,11:08,, , , , 38.08641, 122.01691, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , tules
474,EAV8-30MAR2017,1397,false,MI,SN,5 = Tules, , 3= unknown, , 5,,, ,,13:30,, , , 0, 38.083608, 121.723387, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , SCHACU
475,eav8-3APR2017,1405,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,11:19,, , , 2, 38.04219, 121.844452, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , edge of channel next to Winter
476,EAV8-3May2016,1258,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,13:27,, , , 1, 38.29617, 121.68986, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
477,EAV8-4APR2017,1412,false,MI,SN,5 = Tules, , 3= unknown, , 3,,, ,,11:00,, , , 2, 38.0215, 121.83319, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , Mostly Typha
478,EAV8-6APR2017,1418,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,12:30,, , , 1, 38.052124, 121.854286, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , phragmites
479,EAV8-DI-18MAR2019,1036,false,MI,EAV,6 = Emergent vegetation, , , , ,,, ,,,, , , , 38.0841, 121.72411, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
480,EAV9-17Mar2016,1199,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,09:35,, , , 2, 38.25902, 121.79259, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
481,EAV9-22MAR2018,1879,false,MI,SN,, , 3= unknown, , ,,, ,,11:35,, , , , 38.03917, 121.85738, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
482,EAV9-26MAR2018,1861,false,MI,SN,, , 3= unknown, , 2,,, ,,11:28,, , , 2, 38.18708, 121.91512, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , taken in cattails 10m from EAV8-26MAR2018
483,EAV9-27MAR2017,1386,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,13:35,, , , 1, 38.234141, 121.669191, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
484,EAV9-29MAR2018,1868,false,MI,SN,, , 3= unknown, , ,,, ,,11:45,, , , , 38.08636, 122.02377, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , tule/cattail sample
485,EAV9-3APR2017,1406,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,12:20,, , , 2, 38.04219, 121.844452, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , Not much in samples
486,EAV9-3May2016,1258,false,MI,SN,5 = Tules, , 3= unknown, , 2,,, ,,13:27,, , , 1, 38.29617, 121.68986, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 
487,EAVS1,1091,false,MI,SN,, , 3= unknown, , 3,,, ,,09:00,, , , 1.5, 38.29964, 121.69061, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 10 second sweep
488,EAVS2,1091,false,MI,SN,, , 3= unknown, , 3,,, ,,09:00,, , , 1.5, 38.29964, 121.69061, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 10 second sweep
489,EAVS3,1091,false,MI,SN,, , 3= unknown, , 3,,, ,,09:00,, , , 1.5, 38.29964, 121.69061, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , 10 second sweep
490,EAVS4,1093,false,MI,SN,, , 3= unknown, , 3,,, ,,08:26,, , , 1.5, 38.29586, 121.68886, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , not much in sample
491,EAVS5,1093,false,MI,SN,, , 3= unknown, , 3,,, ,,08:26,, , , 1.5, 38.29586, 121.68886, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , not much in the sample.
492,EAVS6,1093,false,MI,SN,, , 3= unknown, , 3,,, ,,08:26,, , , 1.5, 38.29586, 121.68886, , , ,,,,,, ,0.4, , , , , , , , , , , false, false, ,,, , , , not much in sample
493,EB1,1090,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,09:00,, , , 0, 38.29976, 121.68925, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , Extra bugs left in the bucket from the third set of artificial substrates
494,EB10,1096,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,11:30,, , , 0, 38.29964, 121.69061, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , Extra bugs from artificial substrate set #11
495,EB11,1096,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,11:30,, , , 0, 38.29964, 121.69061, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , extra bugs from artificial substrate set #12
496,EB12,1096,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,11:30,, , , 0, 38.29964, 121.69061, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , extra bugs in bottom of bucket from artificial substrate set #10
497,EB2,1090,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,09:00,, , , 0, 38.29976, 121.68925, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , extra bugs left at the bottom of the bucket from the first set of artificial substrates
498,EB3,1090,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,09:00,, , , 0, 38.29976, 121.68925, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , Extra bugs left in the bottom of the bucket from the first set of artificial substrates
499,EB4,1095,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,11:06,, , , 0, 38.29976, 121.68925, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , extra bugs left from artificial sampler set #5
500,EB5,1095,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,11:06,, , , 0, 38.29976, 121.68925, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , Extra bugs left from artificial substrate set #6
501,EB6,1095,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,11:06,, , , 0, 38.29976, 121.68925, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , Extra bugs from artificial substrate set #4
502,EB7,1091,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,09:00,, , , 0, 38.29964, 121.69061, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , Extra bugs from artificial substrate set #7
503,EB8,1091,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,09:00,, , , 0, 38.29964, 121.69061, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , Extra bugs left in the bucket from HD; LP; and MS 8.
504,EB9,1091,false,no longer used,EB,5 = Tules, , 3= unknown, , 3,,, ,,09:00,, , , 0, 38.29964, 121.69061, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , Extra bugs left in the bucket from HD; MS; and LP 9.
505,EF0219B0001,2157,false,WQ,NUT,, , 3= unknown, , ,,, ,,10:00,, 0, 0, , , , , , 0,0,0,,,, ,1000, , , , , , , , , , , false, false, ,,, , , , blank. Filter lots: CHL: T70633. Nutrients: R7DA00645
506,EF0219B0002,2157,false,WQ,NUT,, , 3= unknown, , ,,, ,,10:00,, 0, 0, , 38.22603, 122.03832, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , duplicate. Filter lots: CHL: T70633. Nutrients: R7DA00645
507,EF0219B0003,2157,false,WQ,NUT,, , 3= unknown, , ,,, ,,10:00,, 0, 0, , 38.22603, 122.03832, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , duplicate. Filter lots: CHL: T70633. Nutrients: R7DA00645
508,EF0319B0010,2160,false,WQ,NUT,, , 3= unknown, , ,,, ,,08:23,, 0, 0, , 38.1316, 121.99682, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , duplicate
509,EF0319B0011,2160,false,WQ,NUT,, , 3= unknown, , ,,, ,,08:23,, 0, 0, , 38.1316, 121.99682, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
510,EF0319B0012,1018,false,WQ,NUT,, , 3= unknown, , ,,, ,,10:15,, 0, 0, , 38.22599, 122.03828, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
511,EF0319B0014,1034,false,WQ,NUT,, , 3= unknown, , ,,, ,,16:45,, 0, 0, , 38.08493, 121.72334, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , nutrients not collected within same bucket as environmental variables
512,EF0319B0015,1649,false,WQ,NUT,, , 3= unknown, , ,,, ,,10:31,, 0, 0, , 38.11399, 121.98144, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
513,EF0319B0019,1040,false,WQ,NUT,, , 3= unknown, , ,,, ,,10:51,, 0, 0, , 38.29574, 121.72477, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
514,EF0319B0039,1044,false,WQ,NUT,, , 3= unknown, , ,,, ,,09:20,, 0, 0, , 38.04408, 121.84641, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
515,EF0319B0042,1689,false,WQ,NUT,, , 3= unknown, , ,,, ,,08:45,, 0, 0, , 38.1809, 121.91212, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
516,EF0319B0043,1637,false,WQ,NUT,, , 3= unknown, , ,,, ,,09:45,, 0, 0, , 38.17817, 121.91667, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
517,EF0319B0044,1012,false,WQ,NUT,, , 3= unknown, , ,,, ,,10:45,, 0, 0, , 38.17601, 121.92251, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
518,EF0419B0047,1001,false,WQ,NUT,, , 3= unknown, , ,,, ,,08:35,, 0, 0, , 38.19396, 121.91597, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , filter lot #R7DA00645 (1/4)
519,EF0419B0049,2173,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:34,, 0, 0, , 38.24493, 121.66396, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , nutrient filter lot #; R7DA00645; Chlorophyll lot #: 29615012
520,EF0419B0050,2173,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:34,, 0, 0, , 38.24493, 121.66396, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , nutrient filter lot #; R7DA00645; Chlorophyll lot #: 29615012
521,EF0419B0052,2175,false,WQ,NUT,, , 3= unknown, , ,,, ,,08:10,, 0, 0, , 38.08657, 121.72232, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , nutrient filter lot # R7CA88879; Chlorophyll # 26915012
522,EF0419B0053,1025,false,WQ,NUT,, , 3= unknown, , ,,, ,,09:37,, 0, 0, , 38.09753, 121.58817, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , nutrient filter lot #R7CA88879; chlorophyll lot #26915012
523,EF0419B0054,1048,false,WQ,NUT,, , 3= unknown, , ,,, ,,13:14,, 0, 0, , 38.36034, 121.64024, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , Nutrient filter lot# R7CA88879 CHL filter lot# 26915012
524,EF0419B0055,1694,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:13,, 0, 0, , 38.24501, 121.66355, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Nutrient lot# R7CA88879
525,EF0419B0056,1697,false,WQ,NUT,, , 3= unknown, , ,,, ,,09:55,, 0, 0, , 38.24493, 121.68655, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , nutrient lot# (7CA88879)
526,EF0419B0057,1645,false,WQ,NUT,, , 3= unknown, , ,,, ,,11:12,, 0, 0, , 38.292, 121.71658, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
527,EF0419B0058,1656,false,WQ,NUT,, , 3= unknown, , ,,, ,,10:15,, 0, 0, , 38.08167, 122.01789, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , Nutrient filter lot: R7CA88879 CHL filter lot: 26915012
528,EF0419B0059,1050,false,WQ,NUT,, , 3= unknown, , ,,, ,,10:45,, 0, 0, , 38.18306, 121.91189, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , chl filter lot: 26915012 nutrient filter lot: R7DA00645
529,EF0419B0060,1072,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:05,, 0, 0, , 38.18101, 121.91705, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
530,EF0419B0061,1648,false,WQ,NUT,, , 3= unknown, , ,,, ,,13:00,, 0, 0, , 38.17796, 121.91945, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
531,EF0419B0063,2161,false,WQ,NUT,, , 3= unknown, , ,,, ,,09:45,, 0, 0, , 38.04136, 121.85632, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
532,EF0419B0066,2170,false,WQ,NUT,, , 3= unknown, , ,,, ,,09:11,, 0, 0, , 38.13138, 121.9994, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
533,EF0419B0067,2170,false,WQ,NUT,, , 3= unknown, , ,,, ,,09:11,, 0, 0, , 38.13138, 121.9994, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , duplicate
534,EF0519B0085,1065,false,WQ,NUT,, , 3= unknown, , ,,, ,,13:32,, 0, 0, , 38.0388, 121.84494, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
535,EF0519B0086,2171,false,WQ,NUT,, , 3= unknown, , ,,, ,,14:30,, 0, 0, , 38.03928, 121.85813, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
536,EF0519B0087,2171,false,WQ,NUT,, , 3= unknown, , ,,, ,,14:30,, 0, 0, , 38.03928, 121.85813, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , duplicate of EF0519B0086
537,EF0519B0129,1017,false,WQ,NUT,, , 3= unknown, , ,,, ,,15:45,, 0, 0, , 38.08409, 121.72408, , , 0,0,0,,,, ,1000, , , , , , , , , , , false, false, ,,, , , , 
538,EF0519B0130,1674,false,WQ,NUT,, , 3= unknown, , ,,, ,,18:22,, 0, 0, , 38.09488, 121.59019, , , 0,0,0,,,, ,1000, , , , , , , , , , , false, false, ,,, , , , 
539,EF0519B0131,1674,false,WQ,NUT,, , 3= unknown, , ,,, ,,18:22,, 0, 0, , 38.09488, 121.59019, , , 0,0,0,,,, ,1000, , , , , , , , , , , false, false, ,,, , , , 
540,EF0818B0158,2053,false,WQ,NUT,, , 3= unknown, , ,,, ,,11:00,, 0, 0, , 38.24503, 121.66355, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
541,EF0818B0159,2054,false,WQ,NUT,, , 3= unknown, , ,,, ,,11:08,, 0, 0, , 38.24501, 121.66355, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
542,EF0818B0160,2055,false,WQ,NUT,, , 3= unknown, , ,,, ,,11:13,, 0, 0, , 38.24443, 121.66341, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Prospect Outside
543,EF0818B0161,2059,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:09,, 0, 0, , 38.24497, 121.68042, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
544,EF0818B0162,2058,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:03,, 0, 0, , 38.24265, 121.68388, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
545,EF0818B0163,2057,false,WQ,NUT,, , 3= unknown, , ,,, ,,11:58,, 0, 0, , 38.24, 121.68504, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
546,EF0918B0149,2093,false,WQ,NUT,, , 3= unknown, , ,,, ,,,, 0, 0, , 38.02914, 121.84113, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
547,EF0918B0150,2094,false,WQ,NUT,, , 3= unknown, , ,,, ,,14:15,, 0, 0, , 38.03202, 121.8389, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , winter inside
548,EF0918B0151,2095,false,WQ,NUT,, , 3= unknown, , ,,, ,,14:20,, 0, 0, , 0, 0, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
549,EF0918B0152,2094,false,WQ,NUT,, , 3= unknown, , ,,, ,,14:15,, 0, 0, , 38.03202, 121.8389, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , winter breach
550,EF0918B0154,1011,false,WQ,NUT,, , 3= unknown, , ,,, ,,,, 0, 0, , 38.08361, 121.72421, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
551,EF0918B0156,2192,false,WQ,NUT,, , 3= unknown, , ,,, ,,,, 0, 0, , 38.08311, 121.71957, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
552,EF0918B0157,1011,false,WQ,NUT,, , 3= unknown, , ,,, ,,,, 0, 0, , 38.08361, 121.72421, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
553,EF0918B0165,2073,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:00,, 0, 0, , 38.03895, 121.85919, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Browns Inside
554,EF0918B0166,2074,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:20,, 0, 0, , 38.04282, 121.87331, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Browns breach
555,EF0918B0167,2075,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:30,, 0, 0, , 38.04494, 121.87388, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Browns outside
556,EF0918B0168,1076,false,WQ,NUT,, , 3= unknown, , ,,, ,,11:30,, 0, 0, , 38.09624, 121.58953, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , taken near the "breach" of stacys
557,EF0918B0169,1705,false,WQ,NUT,, , 3= unknown, , ,,, ,,11:55,, 0, 0, , 38.09566, 121.58974, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , 
558,EF0918B0170,1003,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:15,, 0, 0, , 38.09627, 121.58615, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
559,EF0918B0172,2076,false,WQ,NUT,, , 3= unknown, , ,,, ,,14:40,, 0, 0, , 38.13194, 121.99932, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Grizzly1 Chlorophyll was filtered within 4 hours; nutrient sample was frozen and filtered later.
560,EF0918B0173,2076,false,WQ,NUT,, , 3= unknown, , ,,, ,,15:00,, 0, 0, , 38.13037, 121.99893, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Grizzly2 Chlorophyll was filtered within 4 hours; nutrient sample was frozen and filtered later.
561,EF0918B0174,2078,false,WQ,NUT,, , 3= unknown, , ,,, ,,16:00,, 0, 0, , 38.22601, 122.03826, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Wings inside. Nutrient sample frozen and filtered later
562,EF0918B0175,2079,false,WQ,NUT,, , 3= unknown, , ,,, ,,15:55,, 0, 0, , 38.22611, 122.03844, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Wings breach; nutrients frozen and filtered later
563,EF0918B0176,2077,false,WQ,NUT,, , 3= unknown, , ,,, ,,16:15,, 0, 0, , 38.22581, 122.03702, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Wings outside; nutrient samples frozen and filtered later
564,EF1018B0189,2113,false,WQ,NUT,, , 3= unknown, , ,,, ,,,, 0, 0, , 38.03832, 121.86091, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , inside browns
565,EF1018B0190,2114,false,WQ,NUT,, , 3= unknown, , ,,, ,,13:10,, 0, 0, , 38.043, 121.87303, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , at channel opening (breach)
566,EF1018B0191,2115,false,WQ,NUT,, , 3= unknown, , ,,, ,,,, 0, 0, , 38.04361, 121.87373, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , outside browns
567,EF1018B0192,2091,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:44,, 0, 0, , 38.10254, 122.00563, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Grizzly 1
568,EF1018B0193,2091,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:49,, 0, 0, , 38.10282, 122.00293, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Grizzly 2
569,EF1018B0194,2092,false,WQ,NUT,, , 3= unknown, , ,,, ,,13:55,, 0, 0, , 38.22599, 122.03828, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Wings Inside
570,EF1018B0195,2134,false,WQ,NUT,, , 3= unknown, , ,,, ,,14:02,, 0, 0, , 38.22617, 122.03854, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Wings Breach
571,EF1018B0196,2132,false,WQ,NUT,, , 3= unknown, , ,,, ,,13:47,, 0, 0, , 38.22594, 122.03484, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , Wings Outside
572,EF1018B0197,2091,false,WQ,NUT,, , 3= unknown, , ,,, ,,12:44,, 0, 0, , 38.10254, 122.00563, , , 0,0,0,,,, ,2000, , , , , , , , , , , false, false, ,,, , , , duplicate of EF1018B0192
573,EF1018B0199,2099,false,WQ,NUT,, , 3= unknown, , ,,, ,,07:55,, 0, 0, , 38.08393, 121.72415, , , 0,0,0,,,, ,, , , , , , , , , , , false, false, ,,, , , , as close to breach as possible
